"order_id";"product";"quantity_Ordered";"price_Each";"order_Date";"purchase_Address";"month";"sales";"City";"hour";"day";"weekday"
318327;"USB-C Charging Cable";1;11.95;"2019-12-22 13:27:00";"447 Wilson St, San Francisco, CA 94016";12;11.95;" San Francisco";13;0;""
318328;"USB-C Charging Cable";2;11.95;"2019-12-19 18:10:00";"435 11th St, San Francisco, CA 94016";12;23.9;" San Francisco";18;0;""
318329;"AA Batteries (4-pack)";1;3.84;"2019-12-04 00:30:00";"817 Lincoln St, San Francisco, CA 94016";12;3.84;" San Francisco";0;0;""
318330;"Lightning Charging Cable";1;14.95;"2019-12-08 19:01:00";"230 Meadow St, Seattle, WA 98101";12;14.95;" Seattle";19;0;""
318331;"USB-C Charging Cable";1;11.95;"2019-12-02 13:41:00";"338 Pine St, Atlanta, GA 30301";12;11.95;" Atlanta";13;0;""
318332;"LG Washing Machine";1;600.0;"2019-12-20 14:52:00";"807 14th St, San Francisco, CA 94016";12;600.0;" San Francisco";14;0;""
318333;"AA Batteries (4-pack)";1;3.84;"2019-12-20 16:21:00";"984 Center St, Los Angeles, CA 90001";12;3.84;" Los Angeles";16;0;""
318334;"AA Batteries (4-pack)";1;3.84;"2019-12-02 16:24:00";"787 Lakeview St, Dallas, TX 75001";12;3.84;" Dallas";16;0;""
318335;"USB-C Charging Cable";1;11.95;"2019-12-26 19:00:00";"54 Jefferson St, Los Angeles, CA 90001";12;11.95;" Los Angeles";19;0;""
318336;"Lightning Charging Cable";1;14.95;"2019-12-26 15:10:00";"115 9th St, San Francisco, CA 94016";12;14.95;" San Francisco";15;0;""
318337;"Macbook Pro Laptop";1;1700.0;"2019-12-27 10:50:00";"211 1st St, Dallas, TX 75001";12;1700.0;" Dallas";10;0;""
318338;"Wired Headphones";1;11.99;"2019-12-18 09:56:00";"422 Adams St, San Francisco, CA 94016";12;11.99;" San Francisco";9;0;""
318339;"Vareebadd Phone";1;400.0;"2019-12-23 18:49:00";"751 Center St, Los Angeles, CA 90001";12;400.0;" Los Angeles";18;0;""
318340;"27in 4K Gaming Monitor";1;389.99;"2019-12-19 19:44:00";"554 Jefferson St, San Francisco, CA 94016";12;389.99;" San Francisco";19;0;""
318341;"ThinkPad Laptop";1;999.99;"2019-12-20 16:48:00";"359 11th St, Los Angeles, CA 90001";12;999.99;" Los Angeles";16;0;""
318342;"Lightning Charging Cable";1;14.95;"2019-12-23 23:47:00";"73 Pine St, Seattle, WA 98101";12;14.95;" Seattle";23;0;""
318343;"ThinkPad Laptop";1;999.99;"2019-12-20 07:55:00";"168 Jackson St, Portland, OR 97035";12;999.99;" Portland";7;0;""
318344;"27in 4K Gaming Monitor";1;389.99;"2019-12-08 13:25:00";"439 9th St, San Francisco, CA 94016";12;389.99;" San Francisco";13;0;""
318345;"27in 4K Gaming Monitor";1;389.99;"2019-12-16 23:01:00";"512 5th St, Boston, MA 02215";12;389.99;" Boston";23;0;""
318346;"AA Batteries (4-pack)";2;3.84;"2019-12-25 01:58:00";"49 Walnut St, San Francisco, CA 94016";12;7.68;" San Francisco";1;0;""
318347;"Wired Headphones";1;11.99;"2019-12-09 10:47:00";"669 Madison St, San Francisco, CA 94016";12;11.99;" San Francisco";10;0;""
318348;"AA Batteries (4-pack)";1;3.84;"2019-12-27 13:13:00";"801 Main St, San Francisco, CA 94016";12;3.84;" San Francisco";13;0;""
318349;"Apple Airpods Headphones";1;150.0;"2019-12-13 21:44:00";"935 Pine St, Austin, TX 73301";12;150.0;" Austin";21;0;""
318350;"Wired Headphones";1;11.99;"2019-12-26 05:47:00";"682 2nd St, San Francisco, CA 94016";12;11.99;" San Francisco";5;0;""
318351;"Apple Airpods Headphones";1;150.0;"2019-12-25 17:33:00";"437 Church St, New York City, NY 10001";12;150.0;" New York City";17;0;""
318352;"Lightning Charging Cable";1;14.95;"2019-12-07 17:55:00";"443 South St, Atlanta, GA 30301";12;14.95;" Atlanta";17;0;""
318353;"AA Batteries (4-pack)";1;3.84;"2019-12-16 12:24:00";"884 Jackson St, Portland, OR 97035";12;3.84;" Portland";12;0;""
318354;"Apple Airpods Headphones";1;150.0;"2019-12-26 07:32:00";"958 Spruce St, Portland, OR 97035";12;150.0;" Portland";7;0;""
318355;"AA Batteries (4-pack)";3;3.84;"2019-12-26 10:59:00";"938 Willow St, Seattle, WA 98101";12;11.52;" Seattle";10;0;""
318356;"AA Batteries (4-pack)";4;3.84;"2019-12-20 12:05:00";"775 Elm St, San Francisco, CA 94016";12;15.36;" San Francisco";12;0;""
318357;"Wired Headphones";1;11.99;"2019-12-10 22:19:00";"352 Lakeview St, San Francisco, CA 94016";12;11.99;" San Francisco";22;0;""
318358;"Bose SoundSport Headphones";1;99.99;"2019-12-25 16:47:00";"970 Willow St, Dallas, TX 75001";12;99.99;" Dallas";16;0;""
318359;"Wired Headphones";1;11.99;"2019-12-17 11:32:00";"716 2nd St, Atlanta, GA 30301";12;11.99;" Atlanta";11;0;""
318360;"27in 4K Gaming Monitor";1;389.99;"2019-12-13 23:15:00";"456 14th St, San Francisco, CA 94016";12;389.99;" San Francisco";23;0;""
318361;"Apple Airpods Headphones";1;150.0;"2019-12-27 16:22:00";"747 Meadow St, New York City, NY 10001";12;150.0;" New York City";16;0;""
318362;"USB-C Charging Cable";1;11.95;"2019-12-24 06:23:00";"529 Center St, San Francisco, CA 94016";12;11.95;" San Francisco";6;0;""
318363;"AA Batteries (4-pack)";1;3.84;"2019-12-18 12:30:00";"170 Center St, New York City, NY 10001";12;3.84;" New York City";12;0;""
318364;"Lightning Charging Cable";1;14.95;"2019-12-09 20:32:00";"950 Jefferson St, Los Angeles, CA 90001";12;14.95;" Los Angeles";20;0;""
318365;"AA Batteries (4-pack)";1;3.84;"2019-12-06 21:13:00";"160 Johnson St, Los Angeles, CA 90001";12;3.84;" Los Angeles";21;0;""
318366;"Wired Headphones";1;11.99;"2019-12-03 14:57:00";"565 Lincoln St, Los Angeles, CA 90001";12;11.99;" Los Angeles";14;0;""
318367;"AAA Batteries (4-pack)";1;2.99;"2019-12-04 14:19:00";"994 9th St, Seattle, WA 98101";12;2.99;" Seattle";14;0;""
318368;"USB-C Charging Cable";1;11.95;"2019-12-05 15:49:00";"591 Center St, San Francisco, CA 94016";12;11.95;" San Francisco";15;0;""
318369;"Wired Headphones";1;11.99;"2019-12-28 08:25:00";"130 Madison St, San Francisco, CA 94016";12;11.99;" San Francisco";8;0;""
318370;"USB-C Charging Cable";1;11.95;"2019-12-24 18:11:00";"577 7th St, Los Angeles, CA 90001";12;11.95;" Los Angeles";18;0;""
318371;"USB-C Charging Cable";1;11.95;"2019-12-28 10:07:00";"396 7th St, Los Angeles, CA 90001";12;11.95;" Los Angeles";10;0;""
318372;"Wired Headphones";1;11.99;"2019-12-23 23:45:00";"964 Cherry St, Los Angeles, CA 90001";12;11.99;" Los Angeles";23;0;""
318373;"AA Batteries (4-pack)";1;3.84;"2019-12-08 07:43:00";"747 Willow St, Seattle, WA 98101";12;3.84;" Seattle";7;0;""
318374;"Wired Headphones";1;11.99;"2019-12-28 22:00:00";"574 Lakeview St, Boston, MA 02215";12;11.99;" Boston";22;0;""
318375;"USB-C Charging Cable";1;11.95;"2019-12-20 20:08:00";"896 Adams St, Boston, MA 02215";12;11.95;" Boston";20;0;""
318376;"ThinkPad Laptop";1;999.99;"2019-12-13 19:34:00";"37 Highland St, Portland, OR 97035";12;999.99;" Portland";19;0;""
318377;"27in FHD Monitor";1;149.99;"2019-12-19 11:34:00";"81 2nd St, San Francisco, CA 94016";12;149.99;" San Francisco";11;0;""
318378;"34in Ultrawide Monitor";1;379.99;"2019-12-09 13:33:00";"118 Forest St, Boston, MA 02215";12;379.99;" Boston";13;0;""
318379;"AAA Batteries (4-pack)";1;2.99;"2019-12-25 13:56:00";"149 Cherry St, Boston, MA 02215";12;2.99;" Boston";13;0;""
318380;"AA Batteries (4-pack)";1;3.84;"2019-12-19 20:34:00";"653 Elm St, New York City, NY 10001";12;3.84;" New York City";20;0;""
318381;"34in Ultrawide Monitor";1;379.99;"2019-12-30 13:38:00";"235 North St, Los Angeles, CA 90001";12;379.99;" Los Angeles";13;0;""
318382;"AA Batteries (4-pack)";1;3.84;"2019-12-30 00:54:00";"721 Spruce St, San Francisco, CA 94016";12;3.84;" San Francisco";0;0;""
318383;"ThinkPad Laptop";1;999.99;"2019-12-14 20:06:00";"696 Church St, Portland, OR 97035";12;999.99;" Portland";20;0;""
318384;"Wired Headphones";1;11.99;"2019-12-29 16:49:00";"187 13th St, San Francisco, CA 94016";12;11.99;" San Francisco";16;0;""
318385;"Lightning Charging Cable";1;14.95;"2019-12-01 14:19:00";"847 Meadow St, Dallas, TX 75001";12;14.95;" Dallas";14;0;""
318386;"Bose SoundSport Headphones";1;99.99;"2019-12-13 14:09:00";"965 Jackson St, Portland, OR 97035";12;99.99;" Portland";14;0;""
318387;"ThinkPad Laptop";1;999.99;"2019-12-07 14:01:00";"535 Center St, Los Angeles, CA 90001";12;999.99;" Los Angeles";14;0;""
318388;"Apple Airpods Headphones";1;150.0;"2019-12-23 11:24:00";"517 4th St, New York City, NY 10001";12;150.0;" New York City";11;0;""
318389;"Apple Airpods Headphones";1;150.0;"2019-12-06 17:10:00";"525 Chestnut St, Los Angeles, CA 90001";12;150.0;" Los Angeles";17;0;""
318390;"USB-C Charging Cable";2;11.95;"2019-12-20 15:29:00";"655 13th St, Los Angeles, CA 90001";12;23.9;" Los Angeles";15;0;""
318391;"AAA Batteries (4-pack)";1;2.99;"2019-12-22 13:40:00";"600 4th St, New York City, NY 10001";12;2.99;" New York City";13;0;""
318392;"Apple Airpods Headphones";1;150.0;"2019-12-16 16:10:00";"567 Maple St, San Francisco, CA 94016";12;150.0;" San Francisco";16;0;""
318393;"Apple Airpods Headphones";1;150.0;"2019-12-05 19:01:00";"401 2nd St, Boston, MA 02215";12;150.0;" Boston";19;0;""
318394;"Apple Airpods Headphones";1;150.0;"2019-12-07 12:03:00";"199 1st St, Boston, MA 02215";12;150.0;" Boston";12;0;""
318395;"Apple Airpods Headphones";1;150.0;"2019-12-21 18:21:00";"614 Cherry St, New York City, NY 10001";12;150.0;" New York City";18;0;""
318396;"Lightning Charging Cable";1;14.95;"2019-12-09 15:12:00";"928 2nd St, San Francisco, CA 94016";12;14.95;" San Francisco";15;0;""
318397;"Wired Headphones";1;11.99;"2019-12-16 11:31:00";"771 Center St, Los Angeles, CA 90001";12;11.99;" Los Angeles";11;0;""
318398;"Wired Headphones";1;11.99;"2019-12-28 08:01:00";"430 14th St, New York City, NY 10001";12;11.99;" New York City";8;0;""
318399;"Lightning Charging Cable";1;14.95;"2019-12-17 20:53:00";"387 11th St, San Francisco, CA 94016";12;14.95;" San Francisco";20;0;""
318400;"Lightning Charging Cable";1;14.95;"2019-12-16 09:56:00";"576 8th St, Boston, MA 02215";12;14.95;" Boston";9;0;""
318401;"LG Dryer";1;600.0;"2019-12-02 11:23:00";"31 Dogwood St, Atlanta, GA 30301";12;600.0;" Atlanta";11;0;""
318402;"Wired Headphones";1;11.99;"2019-12-13 20:21:00";"237 Main St, San Francisco, CA 94016";12;11.99;" San Francisco";20;0;""
318403;"USB-C Charging Cable";1;11.95;"2019-12-02 10:12:00";"450 South St, Boston, MA 02215";12;11.95;" Boston";10;0;""
318404;"AAA Batteries (4-pack)";1;2.99;"2019-12-27 19:11:00";"959 Wilson St, New York City, NY 10001";12;2.99;" New York City";19;0;""
318405;"20in Monitor";1;109.99;"2019-12-21 19:25:00";"662 Ridge St, Atlanta, GA 30301";12;109.99;" Atlanta";19;0;""
318406;"27in 4K Gaming Monitor";1;389.99;"2019-12-12 07:51:00";"926 Johnson St, Atlanta, GA 30301";12;389.99;" Atlanta";7;0;""
318407;"Lightning Charging Cable";1;14.95;"2019-12-17 07:09:00";"240 Johnson St, San Francisco, CA 94016";12;14.95;" San Francisco";7;0;""
318408;"Vareebadd Phone";1;400.0;"2019-12-24 12:40:00";"305 1st St, Boston, MA 02215";12;400.0;" Boston";12;0;""
318409;"Bose SoundSport Headphones";2;99.99;"2019-12-17 14:36:00";"856 Church St, San Francisco, CA 94016";12;199.98;" San Francisco";14;0;""
318410;"AAA Batteries (4-pack)";2;2.99;"2019-12-18 14:03:00";"736 11th St, Dallas, TX 75001";12;5.98;" Dallas";14;0;""
318411;"Bose SoundSport Headphones";1;99.99;"2019-12-19 13:13:00";"799 Park St, San Francisco, CA 94016";12;99.99;" San Francisco";13;0;""
318412;"AA Batteries (4-pack)";2;3.84;"2019-12-28 13:47:00";"127 4th St, Atlanta, GA 30301";12;7.68;" Atlanta";13;0;""
318413;"AA Batteries (4-pack)";3;3.84;"2019-12-04 12:18:00";"125 Maple St, Austin, TX 73301";12;11.52;" Austin";12;0;""
318414;"iPhone";1;700.0;"2019-12-24 18:47:00";"464 Lincoln St, Los Angeles, CA 90001";12;700.0;" Los Angeles";18;0;""
318415;"Apple Airpods Headphones";1;150.0;"2019-12-20 16:53:00";"689 10th St, Los Angeles, CA 90001";12;150.0;" Los Angeles";16;0;""
318416;"AA Batteries (4-pack)";1;3.84;"2019-12-19 22:28:00";"313 Center St, New York City, NY 10001";12;3.84;" New York City";22;0;""
318417;"34in Ultrawide Monitor";1;379.99;"2019-12-29 20:22:00";"894 Forest St, San Francisco, CA 94016";12;379.99;" San Francisco";20;0;""
318418;"ThinkPad Laptop";1;999.99;"2019-12-10 21:44:00";"913 12th St, Los Angeles, CA 90001";12;999.99;" Los Angeles";21;0;""
318419;"USB-C Charging Cable";2;11.95;"2019-12-01 22:50:00";"274 Main St, Los Angeles, CA 90001";12;23.9;" Los Angeles";22;0;""
318420;"AA Batteries (4-pack)";1;3.84;"2019-12-19 11:21:00";"463 River St, Dallas, TX 75001";12;3.84;" Dallas";11;0;""
318421;"USB-C Charging Cable";1;11.95;"2019-12-23 20:58:00";"126 8th St, New York City, NY 10001";12;11.95;" New York City";20;0;""
318422;"USB-C Charging Cable";1;11.95;"2019-12-16 16:20:00";"690 Hickory St, Austin, TX 73301";12;11.95;" Austin";16;0;""
318423;"AA Batteries (4-pack)";1;3.84;"2019-12-24 12:16:00";"927 Pine St, Dallas, TX 75001";12;3.84;" Dallas";12;0;""
318424;"Lightning Charging Cable";1;14.95;"2019-12-12 16:02:00";"418 6th St, Atlanta, GA 30301";12;14.95;" Atlanta";16;0;""
318425;"34in Ultrawide Monitor";1;379.99;"2019-12-30 12:16:00";"389 4th St, New York City, NY 10001";12;379.99;" New York City";12;0;""
318426;"Bose SoundSport Headphones";1;99.99;"2019-12-04 13:57:00";"942 North St, San Francisco, CA 94016";12;99.99;" San Francisco";13;0;""
318427;"Lightning Charging Cable";1;14.95;"2019-12-24 18:54:00";"949 Spruce St, Los Angeles, CA 90001";12;14.95;" Los Angeles";18;0;""
318428;"USB-C Charging Cable";1;11.95;"2019-12-18 12:08:00";"463 Dogwood St, Los Angeles, CA 90001";12;11.95;" Los Angeles";12;0;""
318429;"AAA Batteries (4-pack)";1;2.99;"2019-12-06 11:14:00";"645 Johnson St, New York City, NY 10001";12;2.99;" New York City";11;0;""
318430;"AA Batteries (4-pack)";1;3.84;"2019-12-18 10:59:00";"747 13th St, Portland, OR 97035";12;3.84;" Portland";10;0;""
318431;"27in FHD Monitor";1;149.99;"2019-12-12 09:01:00";"159 10th St, Los Angeles, CA 90001";12;149.99;" Los Angeles";9;0;""
318432;"Lightning Charging Cable";1;14.95;"2019-12-11 13:08:00";"847 Pine St, Austin, TX 73301";12;14.95;" Austin";13;0;""
318433;"AA Batteries (4-pack)";2;3.84;"2019-12-31 09:53:00";"485 Ridge St, Los Angeles, CA 90001";12;7.68;" Los Angeles";9;0;""
318434;"Lightning Charging Cable";2;14.95;"2019-12-17 21:14:00";"506 10th St, Los Angeles, CA 90001";12;29.9;" Los Angeles";21;0;""
318435;"AAA Batteries (4-pack)";1;2.99;"2019-12-23 19:44:00";"305 North St, San Francisco, CA 94016";12;2.99;" San Francisco";19;0;""
318436;"AA Batteries (4-pack)";1;3.84;"2019-12-22 12:12:00";"252 Madison St, Boston, MA 02215";12;3.84;" Boston";12;0;""
318437;"AAA Batteries (4-pack)";1;2.99;"2019-12-09 23:29:00";"958 Washington St, Seattle, WA 98101";12;2.99;" Seattle";23;0;""
318438;"Wired Headphones";1;11.99;"2019-12-07 12:40:00";"452 9th St, Dallas, TX 75001";12;11.99;" Dallas";12;0;""
318439;"27in 4K Gaming Monitor";1;389.99;"2019-12-03 20:50:00";"183 Washington St, Austin, TX 73301";12;389.99;" Austin";20;0;""
318440;"20in Monitor";1;109.99;"2019-12-27 13:13:00";"363 North St, Boston, MA 02215";12;109.99;" Boston";13;0;""
318441;"27in FHD Monitor";1;149.99;"2019-12-08 16:21:00";"209 10th St, Boston, MA 02215";12;149.99;" Boston";16;0;""
318442;"Lightning Charging Cable";1;14.95;"2019-12-02 21:54:00";"599 Adams St, Boston, MA 02215";12;14.95;" Boston";21;0;""
318443;"Google Phone";1;600.0;"2019-12-11 07:34:00";"607 Chestnut St, San Francisco, CA 94016";12;600.0;" San Francisco";7;0;""
318444;"34in Ultrawide Monitor";1;379.99;"2019-12-24 11:50:00";"49 Dogwood St, San Francisco, CA 94016";12;379.99;" San Francisco";11;0;""
318445;"Google Phone";1;600.0;"2019-12-22 10:52:00";"780 Ridge St, Boston, MA 02215";12;600.0;" Boston";10;0;""
318446;"Bose SoundSport Headphones";1;99.99;"2019-12-30 14:24:00";"10 Jackson St, San Francisco, CA 94016";12;99.99;" San Francisco";14;0;""
318447;"AA Batteries (4-pack)";1;3.84;"2019-12-10 21:58:00";"709 Ridge St, Dallas, TX 75001";12;3.84;" Dallas";21;0;""
318448;"20in Monitor";1;109.99;"2019-12-24 23:59:00";"632 Park St, Portland, OR 97035";12;109.99;" Portland";23;0;""
318449;"AA Batteries (4-pack)";1;3.84;"2019-12-27 22:58:00";"24 9th St, Dallas, TX 75001";12;3.84;" Dallas";22;0;""
318450;"Wired Headphones";1;11.99;"2019-12-21 12:58:00";"477 Walnut St, New York City, NY 10001";12;11.99;" New York City";12;0;""
318451;"Bose SoundSport Headphones";1;99.99;"2019-12-10 08:08:00";"939 Elm St, Los Angeles, CA 90001";12;99.99;" Los Angeles";8;0;""
318452;"34in Ultrawide Monitor";1;379.99;"2019-12-06 22:10:00";"524 River St, New York City, NY 10001";12;379.99;" New York City";22;0;""
318453;"iPhone";1;700.0;"2019-12-18 12:07:00";"462 Wilson St, Austin, TX 73301";12;700.0;" Austin";12;0;""
318454;"Apple Airpods Headphones";1;150.0;"2019-12-18 11:32:00";"151 Spruce St, New York City, NY 10001";12;150.0;" New York City";11;0;""
318455;"Apple Airpods Headphones";1;150.0;"2019-12-31 21:06:00";"158 Pine St, Austin, TX 73301";12;150.0;" Austin";21;0;""
318456;"USB-C Charging Cable";1;11.95;"2019-12-29 19:40:00";"825 6th St, San Francisco, CA 94016";12;11.95;" San Francisco";19;0;""
318457;"USB-C Charging Cable";2;11.95;"2019-12-26 21:08:00";"650 14th St, Boston, MA 02215";12;23.9;" Boston";21;0;""
318458;"iPhone";1;700.0;"2019-12-31 20:33:00";"693 4th St, New York City, NY 10001";12;700.0;" New York City";20;0;""
318459;"USB-C Charging Cable";1;11.95;"2019-12-05 08:48:00";"506 7th St, New York City, NY 10001";12;11.95;" New York City";8;0;""
318460;"27in 4K Gaming Monitor";1;389.99;"2019-12-30 08:07:00";"754 13th St, San Francisco, CA 94016";12;389.99;" San Francisco";8;0;""
318461;"USB-C Charging Cable";1;11.95;"2019-12-23 14:43:00";"250 Maple St, Boston, MA 02215";12;11.95;" Boston";14;0;""
318462;"27in FHD Monitor";1;149.99;"2019-12-23 23:27:00";"692 Church St, Los Angeles, CA 90001";12;149.99;" Los Angeles";23;0;""
318463;"AA Batteries (4-pack)";1;3.84;"2019-12-28 10:29:00";"795 Lincoln St, Los Angeles, CA 90001";12;3.84;" Los Angeles";10;0;""
318464;"AAA Batteries (4-pack)";1;2.99;"2019-12-24 21:22:00";"177 Cherry St, Atlanta, GA 30301";12;2.99;" Atlanta";21;0;""
318465;"AA Batteries (4-pack)";1;3.84;"2019-12-08 17:47:00";"972 Cherry St, Seattle, WA 98101";12;3.84;" Seattle";17;0;""
318466;"USB-C Charging Cable";1;11.95;"2019-12-19 12:21:00";"581 Cherry St, San Francisco, CA 94016";12;11.95;" San Francisco";12;0;""
318467;"Wired Headphones";1;11.99;"2019-12-10 16:52:00";"808 14th St, Boston, MA 02215";12;11.99;" Boston";16;0;""
318468;"Lightning Charging Cable";1;14.95;"2019-12-03 20:11:00";"606 Washington St, San Francisco, CA 94016";12;14.95;" San Francisco";20;0;""
318469;"Wired Headphones";1;11.99;"2019-12-13 16:22:00";"448 Hickory St, San Francisco, CA 94016";12;11.99;" San Francisco";16;0;""
318470;"AA Batteries (4-pack)";1;3.84;"2019-12-18 20:07:00";"516 1st St, Los Angeles, CA 90001";12;3.84;" Los Angeles";20;0;""
318471;"AAA Batteries (4-pack)";1;2.99;"2019-12-07 14:52:00";"128 Highland St, Atlanta, GA 30301";12;2.99;" Atlanta";14;0;""
318472;"USB-C Charging Cable";1;11.95;"2019-12-29 11:15:00";"58 Lincoln St, New York City, NY 10001";12;11.95;" New York City";11;0;""
318473;"Wired Headphones";1;11.99;"2019-12-04 11:36:00";"823 1st St, Austin, TX 73301";12;11.99;" Austin";11;0;""
318474;"Apple Airpods Headphones";1;150.0;"2019-12-11 14:50:00";"639 Cherry St, New York City, NY 10001";12;150.0;" New York City";14;0;""
318475;"Wired Headphones";1;11.99;"2019-12-27 20:47:00";"569 8th St, Portland, OR 97035";12;11.99;" Portland";20;0;""
318476;"USB-C Charging Cable";1;11.95;"2019-12-11 22:28:00";"172 Center St, Portland, OR 97035";12;11.95;" Portland";22;0;""
318477;"AA Batteries (4-pack)";1;3.84;"2019-12-09 21:51:00";"374 Adams St, San Francisco, CA 94016";12;3.84;" San Francisco";21;0;""
318478;"Lightning Charging Cable";2;14.95;"2019-12-01 14:08:00";"40 Maple St, New York City, NY 10001";12;29.9;" New York City";14;0;""
318479;"Lightning Charging Cable";1;14.95;"2019-12-14 14:18:00";"516 Lake St, Portland, OR 97035";12;14.95;" Portland";14;0;""
318480;"Flatscreen TV";1;300.0;"2019-12-31 13:12:00";"335 2nd St, San Francisco, CA 94016";12;300.0;" San Francisco";13;0;""
318481;"Bose SoundSport Headphones";1;99.99;"2019-12-08 15:58:00";"562 Adams St, Boston, MA 02215";12;99.99;" Boston";15;0;""
318482;"AA Batteries (4-pack)";1;3.84;"2019-12-10 20:14:00";"536 6th St, New York City, NY 10001";12;3.84;" New York City";20;0;""
318483;"Lightning Charging Cable";1;14.95;"2019-12-03 13:17:00";"644 Adams St, Boston, MA 02215";12;14.95;" Boston";13;0;""
318484;"Vareebadd Phone";1;400.0;"2019-12-06 17:28:00";"635 Madison St, Los Angeles, CA 90001";12;400.0;" Los Angeles";17;0;""
318485;"Apple Airpods Headphones";1;150.0;"2019-12-01 13:22:00";"81 Ridge St, San Francisco, CA 94016";12;150.0;" San Francisco";13;0;""
318486;"Bose SoundSport Headphones";1;99.99;"2019-12-18 19:17:00";"65 7th St, San Francisco, CA 94016";12;99.99;" San Francisco";19;0;""
318487;"iPhone";1;700.0;"2019-12-25 21:51:00";"196 Ridge St, San Francisco, CA 94016";12;700.0;" San Francisco";21;0;""
318488;"AAA Batteries (4-pack)";1;2.99;"2019-12-20 11:03:00";"519 Hickory St, Austin, TX 73301";12;2.99;" Austin";11;0;""
318489;"USB-C Charging Cable";1;11.95;"2019-12-12 22:14:00";"406 West St, San Francisco, CA 94016";12;11.95;" San Francisco";22;0;""
318490;"Bose SoundSport Headphones";1;99.99;"2019-12-28 01:21:00";"773 Main St, Atlanta, GA 30301";12;99.99;" Atlanta";1;0;""
318491;"AAA Batteries (4-pack)";1;2.99;"2019-12-13 20:31:00";"72 Maple St, Atlanta, GA 30301";12;2.99;" Atlanta";20;0;""
318492;"Bose SoundSport Headphones";1;99.99;"2019-12-07 15:15:00";"84 12th St, San Francisco, CA 94016";12;99.99;" San Francisco";15;0;""
318493;"USB-C Charging Cable";2;11.95;"2019-12-04 17:01:00";"935 Lake St, Dallas, TX 75001";12;23.9;" Dallas";17;0;""
318494;"Macbook Pro Laptop";1;1700.0;"2019-12-19 11:46:00";"873 1st St, New York City, NY 10001";12;1700.0;" New York City";11;0;""
318495;"Wired Headphones";1;11.99;"2019-12-21 11:24:00";"38 Wilson St, Los Angeles, CA 90001";12;11.99;" Los Angeles";11;0;""
318496;"USB-C Charging Cable";1;11.95;"2019-12-07 17:08:00";"348 Church St, Seattle, WA 98101";12;11.95;" Seattle";17;0;""
318497;"Bose SoundSport Headphones";1;99.99;"2019-12-16 00:31:00";"518 13th St, Boston, MA 02215";12;99.99;" Boston";0;0;""
318498;"AA Batteries (4-pack)";1;3.84;"2019-12-29 11:39:00";"709 Church St, San Francisco, CA 94016";12;3.84;" San Francisco";11;0;""
318499;"27in FHD Monitor";1;149.99;"2019-12-26 17:30:00";"386 Ridge St, San Francisco, CA 94016";12;149.99;" San Francisco";17;0;""
318500;"AAA Batteries (4-pack)";1;2.99;"2019-12-25 18:25:00";"794 14th St, New York City, NY 10001";12;2.99;" New York City";18;0;""
318501;"AAA Batteries (4-pack)";1;2.99;"2019-12-21 22:27:00";"770 Dogwood St, Dallas, TX 75001";12;2.99;" Dallas";22;0;""
318502;"Wired Headphones";1;11.99;"2019-12-08 12:34:00";"140 Dogwood St, Portland, OR 97035";12;11.99;" Portland";12;0;""
318503;"AAA Batteries (4-pack)";2;2.99;"2019-12-05 13:11:00";"134 8th St, Dallas, TX 75001";12;5.98;" Dallas";13;0;""
318504;"Apple Airpods Headphones";1;150.0;"2019-12-27 00:31:00";"837 Spruce St, Seattle, WA 98101";12;150.0;" Seattle";0;0;""
318505;"Wired Headphones";1;11.99;"2019-12-22 11:51:00";"547 Adams St, San Francisco, CA 94016";12;11.99;" San Francisco";11;0;""
318506;"AA Batteries (4-pack)";2;3.84;"2019-12-08 10:48:00";"553 7th St, Los Angeles, CA 90001";12;7.68;" Los Angeles";10;0;""
318507;"27in FHD Monitor";1;149.99;"2019-12-19 08:20:00";"224 Forest St, Los Angeles, CA 90001";12;149.99;" Los Angeles";8;0;""
318508;"20in Monitor";1;109.99;"2019-12-09 11:31:00";"886 7th St, Boston, MA 02215";12;109.99;" Boston";11;0;""
318509;"27in 4K Gaming Monitor";1;389.99;"2019-12-09 02:42:00";"169 Cedar St, Los Angeles, CA 90001";12;389.99;" Los Angeles";2;0;""
318510;"Macbook Pro Laptop";1;1700.0;"2019-12-27 15:27:00";"911 Lake St, San Francisco, CA 94016";12;1700.0;" San Francisco";15;0;""
318511;"Bose SoundSport Headphones";1;99.99;"2019-12-29 21:10:00";"558 Elm St, San Francisco, CA 94016";12;99.99;" San Francisco";21;0;""
318512;"AAA Batteries (4-pack)";1;2.99;"2019-12-14 20:08:00";"732 Maple St, Los Angeles, CA 90001";12;2.99;" Los Angeles";20;0;""
318513;"Wired Headphones";1;11.99;"2019-12-03 13:01:00";"392 Johnson St, Los Angeles, CA 90001";12;11.99;" Los Angeles";13;0;""
318514;"Wired Headphones";1;11.99;"2019-12-02 17:03:00";"165 4th St, Atlanta, GA 30301";12;11.99;" Atlanta";17;0;""
318515;"Wired Headphones";1;11.99;"2019-12-30 09:42:00";"937 Madison St, Seattle, WA 98101";12;11.99;" Seattle";9;0;""
318516;"ThinkPad Laptop";1;999.99;"2019-12-02 14:36:00";"819 Meadow St, San Francisco, CA 94016";12;999.99;" San Francisco";14;0;""
318517;"USB-C Charging Cable";1;11.95;"2019-12-05 06:26:00";"730 Jackson St, San Francisco, CA 94016";12;11.95;" San Francisco";6;0;""
